estado,anio,periodo,fecha,metric,indicador,fuente,valor
Oaxaca,2024,Anual,2024-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0846966430147031
Oaxaca,2025,T1P,2025-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.248349083205075
Oaxaca,2025,T2,2025-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Oaxaca,2025,T3,2025-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Oaxaca,2025,T4,2025-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Oaxaca,2025,6 Meses,2025-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Oaxaca,2025,9 Meses,2025-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Oaxaca,2025,Anual,2025-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Puebla,2005,T1,2005-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Puebla,2005,T2,2005-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Puebla,2005,T3,2005-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Puebla,2005,T4,2005-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Puebla,2005,6 Meses,2005-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Puebla,2005,9 Meses,2005-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Puebla,2005,Anual,2005-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Puebla,2006,T1,2006-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.46231113285556
Puebla,2006,T2,2006-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.390235131176589
Puebla,2006,T3,2006-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.611419439066192
Puebla,2006,T4,2006-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.348888789206378
Puebla,2006,6 Meses,2006-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.42519802238384
Puebla,2006,9 Meses,2006-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.488633518485891
Puebla,2006,Anual,2006-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.452477540832116
Puebla,2007,T1,2007-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.666237124185194
Puebla,2007,T2,2007-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.429174324227738
Puebla,2007,T3,2007-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.320640111808353
Puebla,2007,T4,2007-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.298003289040404
Puebla,2007,6 Meses,2007-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.547329703741467
Puebla,2007,9 Meses,2007-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.472287554280155
Puebla,2007,Anual,2007-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.428593483261167
Puebla,2008,T1,2008-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.046051918911607
Puebla,2008,T2,2008-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.128030701698091
Puebla,2008,T3,2008-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0973811074220268
Puebla,2008,T4,2008-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.153467697611005
Puebla,2008,6 Meses,2008-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0417597358453919
Puebla,2008,9 Meses,2008-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0604006793730603
Puebla,2008,Anual,2008-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0837944264889222
Puebla,2009,T1,2009-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.385748579633125
Puebla,2009,T2,2009-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.641256211406117
Puebla,2009,T3,2009-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.218335484160502
Puebla,2009,T4,2009-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.189157792314555
Puebla,2009,6 Meses,2009-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.516105011538243
Puebla,2009,9 Meses,2009-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.415771683215948
Puebla,2009,Anual,2009-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.266973557207862
Puebla,2010,T1,2010-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0252133772899589
Puebla,2010,T2,2010-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.694505366784774
Puebla,2010,T3,2010-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.223727357464409
Puebla,2010,T4,2010-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.346159187937417
Puebla,2010,6 Meses,2010-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.359942230389855
Puebla,2010,9 Meses,2010-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.31310360302885
Puebla,2010,Anual,2010-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.321903579423755
Puebla,2011,T1,2011-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.571030717324659
Puebla,2011,T2,2011-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.119411575835478
Puebla,2011,T3,2011-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.343612729344183
Puebla,2011,T4,2011-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.329471419060301
Puebla,2011,6 Meses,2011-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.342396875975035
Puebla,2011,9 Meses,2011-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.342813794625661
Puebla,2011,Anual,2011-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.164703905745473
Puebla,2012,T1,2012-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.125374482623541
Puebla,2012,T2,2012-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0938785341185304
Puebla,2012,T3,2012-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.332163686155919
Puebla,2012,T4,2012-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.19971517029746
Puebla,2012,6 Meses,2012-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.109577043944155
Puebla,2012,9 Meses,2012-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.184909692294322
Puebla,2012,Anual,2012-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0881398812559933
Puebla,2013,T1,2013-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.00229417852200042
Puebla,2013,T2,2013-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.265558759201147
Puebla,2013,T3,2013-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0191419942018445
Puebla,2013,T4,2013-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.338138985334904
Puebla,2013,6 Meses,2013-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.133583930318301
Puebla,2013,9 Meses,2013-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0956860974171778
Puebla,2013,Anual,2013-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0168926617484747
Puebla,2014,T1,2014-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.304182166926283
Puebla,2014,T2,2014-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0879948080652425
Puebla,2014,T3,2014-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0669157696506659
Puebla,2014,T4,2014-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.00891487720618584
Puebla,2014,6 Meses,2014-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.104425509884813
Puebla,2014,9 Meses,2014-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0477866731894571
Puebla,2014,Anual,2014-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0335732597120883
Puebla,2015,T1,2015-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.738047393084158
Puebla,2015,T2,2015-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.819224523146327
Puebla,2015,T3,2015-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,1.20397774901365
Puebla,2015,T4,2015-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,1.02196442586535
Puebla,2015,6 Meses,2015-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.779373916274783
Puebla,2015,9 Meses,2015-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.922559304803728
Puebla,2015,Anual,2015-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.948364877607672
Puebla,2016,T1,2016-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.138650592980555
Puebla,2016,T2,2016-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0641543333666053
Puebla,2016,T3,2016-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.459633169381862
Puebla,2016,T4,2016-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.120846593817462
Puebla,2016,6 Meses,2016-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.035425059141836
Puebla,2016,9 Meses,2016-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.133238508806668
Puebla,2016,Anual,2016-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.130057364101172
Puebla,2017,T1,2017-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.310046491017724
Puebla,2017,T2,2017-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.591427897658855
Puebla,2017,T3,2017-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.585559565801027
Puebla,2017,T4,2017-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.270178269528967
Puebla,2017,6 Meses,2017-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.452046652623668
Puebla,2017,9 Meses,2017-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.496333984183967
Puebla,2017,Anual,2017-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.438349203385052
Puebla,2018,T1,2018-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.324212246535706
Puebla,2018,T2,2018-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.266023616772885
Puebla,2018,T3,2018-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.464622851447642
Puebla,2018,T4,2018-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.276415308904641
Puebla,2018,6 Meses,2018-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.294861949679919
Puebla,2018,9 Meses,2018-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.351173821605441
Puebla,2018,Anual,2018-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.331545865906636
Puebla,2019,T1,2019-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.365130489607441
Puebla,2019,T2,2019-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.111625586149405
Puebla,2019,T3,2019-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.258601314606576
Puebla,2019,T4,2019-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0892452221128552
Puebla,2019,6 Meses,2019-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.236371356000045
Puebla,2019,9 Meses,2019-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.243872029059944
Puebla,2019,Anual,2019-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.203695346683787
Puebla,2020,T1,2020-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0217499280631261
Puebla,2020,T2,2020-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-1.43996355753372
Puebla,2020,T3,2020-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0589774126058877
Puebla,2020,T4,2020-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.23697386107845
Puebla,2020,6 Meses,2020-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.730975656205527
Puebla,2020,9 Meses,2020-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.469416977970106
Puebla,2020,Anual,2020-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.290319085760114
Puebla,2021,T1,2021-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.196076330479691
Puebla,2021,T2,2021-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,2.90426593756866
Puebla,2021,T3,2021-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,1.1294590130936
Puebla,2021,T4,2021-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.746273562064939
Puebla,2021,6 Meses,2021-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,1.34562100208837
Puebla,2021,9 Meses,2021-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,1.27075002418653
Puebla,2021,Anual,2021-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,1.12548587059414
Puebla,2022,T1,2022-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.520240604314092
Puebla,2022,T2,2022-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.729156754327179
Puebla,2022,T3,2022-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.815978560516727
Puebla,2022,T4,2022-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.888930981163372
Puebla,2022,6 Meses,2022-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.627669950217844
Puebla,2022,9 Meses,2022-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.692566647821037
Puebla,2022,Anual,2022-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.744701960870777
Puebla,2023,T1,2023-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.631978808794366
Puebla,2023,T2,2023-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.444493973830576
